MinThreshold;MinScore;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb;DbSrcEntryCount;DbAllEntryCount
0,001;0,007;09:36;18:28;20000;159,4151;0,3830751;0;143627;7712;6639151
0,001;0,006;09:21;20:07;20000;159,4151;0,3836006;0;194933;7712;9027050
0,001;0,0055;09:19;21:13;20000;159,4151;0,3838101;0;226567;7712;10499379
0,001;0,005;09:20;22:13;20000;159,4151;0,3840216;0;262209;7712;12158377
