MinThreshold;MinScore;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,001;0,015;06:24;07:32;20000;159,4151;0,3736717;0,7209646;14525
0,001;0,009;06:40;15:23;20000;159,4151;0,3794222;0,7449209;46359
0,001;0,008;06:25;17:10;20000;159,4151;0,3801193;0,7491075;60989
0,001;0,007;05:43;15:55;20000;159,4151;0,3809529;0,7531347;81845
