MinThreshold;MinScore;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,001;0,3;06:24;00:12;20000;159,4151;0,272871;0,4292;467
0,001;0,1;06:24;00:43;20000;159,4151;0,3297671;0,5759141;1189
0,001;0,05;06:33;01:39;20000;159,4151;0,3487217;0,6372355;2223
0,001;0,01;06:39;14:47;20000;159,4151;0,3786358;0,7408041;36217
0,001;0,005;07:58;27:37;20000;159,4151;0,3818953;0,7591046;147927
