MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,15;00:18;00:02;20000;157,3393;0,07211525;0,1481936;1
0,1;00:17;00:01;20000;157,3393;0,07857864;0,1645223;1
0,05;00:24;00:02;20000;157,3393;0,1013221;0,2080966;2
0;00:19;05:39;20000;157,3393;0,282698;0,979364;125431
