MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,15;00:19;00:01;20000;157,3393;0;0,1481936;1
0,1;00:25;00:01;20000;157,3393;0;0,1645223;1
0,05;00:19;00:01;20000;157,3393;0;0,2080966;2
0;00:17;06:57;20000;157,3393;0,2617265;0,979364;125431
