MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,05;00:18;00:02;20000;157,3393;0,1013221;0,2080966;2
0,04;00:18;00:02;20000;157,3393;0,09930325;0,2199927;2
0,03;00:25;00:06;20000;157,3393;0,09604075;0,2451291;3
0,02;00:19;00:07;20000;157,3393;0,1063009;0,2855449;5
0,01;00:29;00:07;20000;157,3393;0,1456898;0,3983338;13
0;00:23;05:29;20000;157,3393;0,282698;0,979364;125431
