MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,01;00:18;00:03;20000;157,3393;0,1456898;0,3983338;13
0,005;00:17;00:04;20000;157,3393;0,181154;0,5131434;34
0,001;00:31;00:11;20000;157,3393;0,2411148;0,7404619;218
0,0005;00:21;00:11;20000;157,3393;0,2555147;0,8077972;443
0,0001;00:28;00:23;20000;157,3393;0,2734046;0,9133267;2206
5E-05;00:22;00:26;20000;157,3393;0,2775502;0,9386945;4377
1E-05;00:17;01:12;20000;157,3393;0,2819472;0,9721914;28786
