MinThreshold;MinScore;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,001;0,006;06:14;20:23;20000;157,3393;0,3856229;0,7476639;112843
0,001;0,0055;06:26;19:50;20000;157,3393;0,3857984;0,748835;130875
