MinThreshold;MinScore;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,001;0,015;06:28;07:13;20000;157,3393;0,3784056;0,7135494;14530
0,001;0,009;06:45;14:45;20000;157,3393;0,3836415;0,7371057;47180
0,001;0,008;06:36;16:39;20000;157,3393;0,3844231;0,7411268;62165
0,001;0,007;05:49;15:34;20000;157,3393;0,3851083;0,7446679;83579
