MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,15;00:19;00:00;20000;159,4151;0;0,1347589;1
0,1;00:25;00:00;20000;159,4151;0;0,1523599;1
0,05;00:19;00:01;20000;159,4151;0,001085878;0,2237885;2
0;00:18;04:54;20000;159,4151;0,2559673;0,9838367;129488
