MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,15;00:19;00:02;20000;159,4151;0,04849968;0,1347589;1
0,1;00:18;00:01;20000;159,4151;0,05549334;0,1523599;1
0,05;00:24;00:02;20000;159,4151;0,07445747;0,2237885;2
0;00:19;05:07;20000;159,4151;0,2649941;0,9838367;129488
