MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,15;00:16;00:01;20000;161,5466;0,05295399;0,1076437;1
0,1;00:16;00:01;20000;161,5466;0,06792682;0,1398998;1
0,05;00:21;00:02;20000;161,5466;0,1018541;0,21634;2
0;00:16;04:54;20000;161,5466;0,3263483;0,9612178;159424
