MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,05;00:16;00:02;20000;161,5466;0,1018541;0,21634;2
0,04;00:15;00:02;20000;161,5466;0,1065788;0,2419617;3
0,03;00:16;00:08;20000;161,5466;0,1093048;0,2556142;3
0,02;00:20;00:04;20000;161,5466;0,1201023;0,2886849;5
0,01;00:27;00:07;20000;161,5466;0,1569741;0,3688113;10
0;00:24;04:44;20000;161,5466;0,3263483;0,9612178;159424
