MinThreshold;TrainTime;EvalTime;EvalSentenceCnt;AvgSentenceLength;AvgKeyStrokeSave;AvgCoverage;DbSizeInKb
0,15;00:16;00:00;20000;161,5466;0;0,1076437;1
0,1;00:23;00:00;20000;161,5466;0;0,1398998;1
0,05;00:16;00:01;20000;161,5466;0;0,21634;2
0;00:16;04:06;20000;161,5466;0,3083179;0,9612178;159424
